# m,p,t,C_l
6.571428571428571119e-02,3.857142857142856762e-01,1.285714285714285587e-01,2.506285905838012695e-03
6.571428571428571119e-02,3.857142857142856762e-01,1.828571428571428570e-01,1.364459376782178879e-02
6.571428571428571119e-02,3.857142857142856762e-01,2.371428571428571275e-01,1.568892970681190491e-02
6.571428571428571119e-02,3.857142857142856762e-01,2.914285714285714257e-01,1.903427019715309143e-02
6.571428571428571119e-02,3.857142857142856762e-01,3.457142857142857517e-01,2.249057404696941376e-02
6.571428571428571119e-02,3.857142857142856762e-01,4.000000000000000222e-01,2.600486204028129578e-02
6.571428571428571119e-02,4.571428571428570731e-01,2.000000000000000042e-02,1.020399294793605804e-02
6.571428571428571119e-02,4.571428571428570731e-01,7.428571428571428825e-02,2.410080909729003906e+00
6.571428571428571119e-02,4.571428571428570731e-01,1.285714285714285587e-01,-8.054471574723720551e-03
6.571428571428571119e-02,4.571428571428570731e-01,1.828571428571428570e-01,1.381442323327064514e-02
6.571428571428571119e-02,4.571428571428570731e-01,2.371428571428571275e-01,1.600558310747146606e-02
6.571428571428571119e-02,4.571428571428570731e-01,2.914285714285714257e-01,1.900613307952880859e-02
6.571428571428571119e-02,4.571428571428570731e-01,3.457142857142857517e-01,2.188298664987087250e-02
6.571428571428571119e-02,4.571428571428570731e-01,4.000000000000000222e-01,2.563839219510555267e-02
6.571428571428571119e-02,5.285714285714285809e-01,2.000000000000000042e-02,6.442776881158351898e-03
6.571428571428571119e-02,5.285714285714285809e-01,7.428571428571428825e-02,-4.542748630046844482e-02
6.571428571428571119e-02,5.285714285714285809e-01,1.285714285714285587e-01,-2.512032352387905121e-02
6.571428571428571119e-02,5.285714285714285809e-01,1.828571428571428570e-01,1.478191837668418884e-02
6.571428571428571119e-02,5.285714285714285809e-01,2.371428571428571275e-01,1.591890677809715271e-02
6.571428571428571119e-02,5.285714285714285809e-01,2.914285714285714257e-01,1.809502951800823212e-02
6.571428571428571119e-02,5.285714285714285809e-01,3.457142857142857517e-01,2.174081839621067047e-02
6.571428571428571119e-02,5.285714285714285809e-01,4.000000000000000222e-01,2.511208690702915192e-02
6.571428571428571119e-02,5.999999999999999778e-01,2.000000000000000042e-02,1.641589030623435974e-02
6.571428571428571119e-02,5.999999999999999778e-01,7.428571428571428825e-02,-1.734197698533535004e-02
6.571428571428571119e-02,5.999999999999999778e-01,1.285714285714285587e-01,-6.885000318288803101e-02
6.571428571428571119e-02,5.999999999999999778e-01,1.828571428571428570e-01,1.649290509521961212e-02
6.571428571428571119e-02,5.999999999999999778e-01,2.371428571428571275e-01,1.555717457085847855e-02
6.571428571428571119e-02,5.999999999999999778e-01,2.914285714285714257e-01,1.814285665750503540e-02
6.571428571428571119e-02,5.999999999999999778e-01,3.457142857142857517e-01,2.092799544334411621e-02
6.571428571428571119e-02,5.999999999999999778e-01,4.000000000000000222e-01,2.475693821907043457e-02
7.714285714285713802e-02,1.000000000000000056e-01,2.000000000000000042e-02,1.740406826138496399e-02
7.714285714285713802e-02,1.000000000000000056e-01,7.428571428571428825e-02,1.238753087818622589e-02
7.714285714285713802e-02,1.000000000000000056e-01,1.285714285714285587e-01,-7.609217893332242966e-03
7.714285714285713802e-02,1.000000000000000056e-01,1.828571428571428570e-01,7.774530909955501556e-03
7.714285714285713802e-02,1.000000000000000056e-01,2.371428571428571275e-01,1.961473561823368073e-02
7.714285714285713802e-02,1.000000000000000056e-01,2.914285714285714257e-01,2.820301242172718048e-02
7.714285714285713802e-02,1.000000000000000056e-01,3.457142857142857517e-01,2.178196050226688385e-02
7.714285714285713802e-02,1.000000000000000056e-01,4.000000000000000222e-01,6.373141705989837646e-02
7.714285714285713802e-02,1.714285714285714302e-01,2.000000000000000042e-02,1.842315890826284885e-03
7.714285714285713802e-02,1.714285714285714302e-01,7.428571428571428825e-02,1.891778968274593353e-02
7.714285714285713802e-02,1.714285714285714302e-01,1.285714285714285587e-01,-1.418180763721466064e-02
7.714285714285713802e-02,1.714285714285714302e-01,1.828571428571428570e-01,1.048011425882577896e-02
7.714285714285713802e-02,1.714285714285714302e-01,2.371428571428571275e-01,1.495545078068971634e-02
7.714285714285713802e-02,1.714285714285714302e-01,2.914285714285714257e-01,1.948731951415538788e-02
7.714285714285713802e-02,1.714285714285714302e-01,3.457142857142857517e-01,2.472798898816108704e-02
7.714285714285713802e-02,1.714285714285714302e-01,4.000000000000000222e-01,3.129697218537330627e-02
7.714285714285713802e-02,2.428571428571428548e-01,2.000000000000000042e-02,6.738219875842332840e-03
7.714285714285713802e-02,2.428571428571428548e-01,7.428571428571428825e-02,2.879434637725353241e-02
7.714285714285713802e-02,2.428571428571428548e-01,1.285714285714285587e-01,3.328447416424751282e-02
7.714285714285713802e-02,2.428571428571428548e-01,1.828571428571428570e-01,1.115648355334997177e-02
7.714285714285713802e-02,2.428571428571428548e-01,2.371428571428571275e-01,1.456705480813980103e-02
7.714285714285713802e-02,2.428571428571428548e-01,2.914285714285714257e-01,1.828572712838649750e-02
7.714285714285713802e-02,2.428571428571428548e-01,3.457142857142857517e-01,2.201864495873451233e-02
7.714285714285713802e-02,2.428571428571428548e-01,4.000000000000000222e-01,2.604488469660282135e-02
7.714285714285713802e-02,3.142857142857142794e-01,2.000000000000000042e-02,1.636792533099651337e-02
7.714285714285713802e-02,3.142857142857142794e-01,7.428571428571428825e-02,5.636395514011383057e-02
7.714285714285713802e-02,3.142857142857142794e-01,1.285714285714285587e-01,-1.030136481858789921e-03
7.714285714285713802e-02,3.142857142857142794e-01,1.828571428571428570e-01,1.213472150266170502e-02
7.714285714285713802e-02,3.142857142857142794e-01,2.371428571428571275e-01,1.478397287428379059e-02
7.714285714285713802e-02,3.142857142857142794e-01,2.914285714285714257e-01,1.810760051012039185e-02
7.714285714285713802e-02,3.142857142857142794e-01,3.457142857142857517e-01,2.181991562247276306e-02
7.714285714285713802e-02,3.142857142857142794e-01,4.000000000000000222e-01,2.555561624467372894e-02
7.714285714285713802e-02,3.857142857142856762e-01,2.000000000000000042e-02,9.244486689567565918e-03
7.714285714285713802e-02,3.857142857142856762e-01,7.428571428571428825e-02,-7.953128218650817871e-01
7.714285714285713802e-02,3.857142857142856762e-01,1.285714285714285587e-01,-1.374130323529243469e-02
7.714285714285713802e-02,3.857142857142856762e-01,1.828571428571428570e-01,1.308784168213605881e-02
7.714285714285713802e-02,3.857142857142856762e-01,2.371428571428571275e-01,1.519137993454933167e-02
7.714285714285713802e-02,3.857142857142856762e-01,2.914285714285714257e-01,1.828117482364177704e-02
7.714285714285713802e-02,3.857142857142856762e-01,3.457142857142857517e-01,2.163262479007244110e-02
7.714285714285713802e-02,3.857142857142856762e-01,4.000000000000000222e-01,2.547595836222171783e-02
7.714285714285713802e-02,4.571428571428570731e-01,2.000000000000000042e-02,7.601951714605093002e-03
7.714285714285713802e-02,4.571428571428570731e-01,7.428571428571428825e-02,-4.314740747213363647e-02
7.714285714285713802e-02,4.571428571428570731e-01,1.285714285714285587e-01,-3.293568640947341919e-02
7.714285714285713802e-02,4.571428571428570731e-01,1.828571428571428570e-01,1.408749260008335114e-02
7.714285714285713802e-02,4.571428571428570731e-01,2.371428571428571275e-01,1.500773336738348007e-02
7.714285714285713802e-02,4.571428571428570731e-01,2.914285714285714257e-01,1.806227117776870728e-02
7.714285714285713802e-02,4.571428571428570731e-01,3.457142857142857517e-01,2.152452990412712097e-02
7.714285714285713802e-02,4.571428571428570731e-01,4.000000000000000222e-01,2.527541108429431915e-02
7.714285714285713802e-02,5.285714285714285809e-01,2.000000000000000042e-02,1.691989973187446594e-02
7.714285714285713802e-02,5.285714285714285809e-01,7.428571428571428825e-02,-1.692583784461021423e-02
7.714285714285713802e-02,5.285714285714285809e-01,1.285714285714285587e-01,-8.801724016666412354e-02
7.714285714285713802e-02,5.285714285714285809e-01,1.828571428571428570e-01,1.533874124288558960e-02
7.714285714285713802e-02,5.285714285714285809e-01,2.371428571428571275e-01,1.534754689782857895e-02
7.714285714285713802e-02,5.285714285714285809e-01,2.914285714285714257e-01,1.814722269773483276e-02
7.714285714285713802e-02,5.285714285714285809e-01,3.457142857142857517e-01,2.124080620706081390e-02
7.714285714285713802e-02,5.285714285714285809e-01,4.000000000000000222e-01,2.487026900053024292e-02
7.714285714285713802e-02,5.999999999999999778e-01,2.000000000000000042e-02,2.027886919677257538e-02
7.714285714285713802e-02,5.999999999999999778e-01,7.428571428571428825e-02,-4.429707769304513931e-04
7.714285714285713802e-02,5.999999999999999778e-01,1.285714285714285587e-01,5.108255147933959961e-01
7.714285714285713802e-02,5.999999999999999778e-01,1.828571428571428570e-01,1.755485311150550842e-02
7.714285714285713802e-02,5.999999999999999778e-01,2.371428571428571275e-01,1.574476435780525208e-02
7.714285714285713802e-02,5.999999999999999778e-01,2.914285714285714257e-01,1.753030344843864441e-02
7.714285714285713802e-02,5.999999999999999778e-01,3.457142857142857517e-01,2.103034034371376038e-02
7.714285714285713802e-02,5.999999999999999778e-01,4.000000000000000222e-01,2.451591007411479950e-02
8.857142857142857872e-02,1.000000000000000056e-01,2.000000000000000042e-02,2.199115930125117302e-03
8.857142857142857872e-02,1.000000000000000056e-01,7.428571428571428825e-02,1.052867248654365540e-02
8.857142857142857872e-02,1.000000000000000056e-01,1.285714285714285587e-01,-1.216474361717700958e-02
8.857142857142857872e-02,1.000000000000000056e-01,1.828571428571428570e-01,5.453369580209255219e-03
8.857142857142857872e-02,1.000000000000000056e-01,2.371428571428571275e-01,1.721610315144062042e-02
8.857142857142857872e-02,1.000000000000000056e-01,2.914285714285714257e-01,1.444592978805303574e-02
8.857142857142857872e-02,1.000000000000000056e-01,3.457142857142857517e-01,4.500261321663856506e-02
8.857142857142857872e-02,1.000000000000000056e-01,4.000000000000000222e-01,2.719949744641780853e-02
8.857142857142857872e-02,1.714285714285714302e-01,2.000000000000000042e-02,8.700460311956703663e-04
8.857142857142857872e-02,1.714285714285714302e-01,7.428571428571428825e-02,2.172531932592391968e-02
8.857142857142857872e-02,1.714285714285714302e-01,1.285714285714285587e-01,-1.739483885467052460e-02
8.857142857142857872e-02,1.714285714285714302e-01,1.828571428571428570e-01,8.613171055912971497e-03
8.857142857142857872e-02,1.714285714285714302e-01,2.371428571428571275e-01,1.357795391231775284e-02
8.857142857142857872e-02,1.714285714285714302e-01,2.914285714285714257e-01,1.846901513636112213e-02
8.857142857142857872e-02,1.714285714285714302e-01,3.457142857142857517e-01,2.405925840139389038e-02
8.857142857142857872e-02,1.714285714285714302e-01,4.000000000000000222e-01,2.404567413032054901e-02
8.857142857142857872e-02,2.428571428571428548e-01,2.000000000000000042e-02,1.041368860751390457e-02
8.857142857142857872e-02,2.428571428571428548e-01,7.428571428571428825e-02,4.853354394435882568e-02
8.857142857142857872e-02,2.428571428571428548e-01,1.285714285714285587e-01,8.123122155666351318e-03
8.857142857142857872e-02,2.428571428571428548e-01,1.828571428571428570e-01,9.765281341969966888e-03
8.857142857142857872e-02,2.428571428571428548e-01,2.371428571428571275e-01,1.333087775856256485e-02
8.857142857142857872e-02,2.428571428571428548e-01,2.914285714285714257e-01,1.704566925764083862e-02
8.857142857142857872e-02,2.428571428571428548e-01,3.457142857142857517e-01,2.087301202118396759e-02
8.857142857142857872e-02,2.428571428571428548e-01,4.000000000000000222e-01,2.440520748496055603e-02
8.857142857142857872e-02,3.142857142857142794e-01,2.000000000000000042e-02,9.844478219747543335e-03
8.857142857142857872e-02,3.142857142857142794e-01,7.428571428571428825e-02,-6.331136822700500488e-01
8.857142857142857872e-02,3.142857142857142794e-01,1.285714285714285587e-01,-1.919911056756973267e-02
8.857142857142857872e-02,3.142857142857142794e-01,1.828571428571428570e-01,1.096343435347080231e-02
8.857142857142857872e-02,3.142857142857142794e-01,2.371428571428571275e-01,1.380435656756162643e-02
8.857142857142857872e-02,3.142857142857142794e-01,2.914285714285714257e-01,1.701130904257297516e-02
8.857142857142857872e-02,3.142857142857142794e-01,3.457142857142857517e-01,2.092330157756805420e-02
8.857142857142857872e-02,3.142857142857142794e-01,4.000000000000000222e-01,2.504038438200950623e-02
8.857142857142857872e-02,3.857142857142856762e-01,2.000000000000000042e-02,7.326479069888591766e-03
8.857142857142857872e-02,3.857142857142856762e-01,7.428571428571428825e-02,-4.035774245858192444e-02
8.857142857142857872e-02,3.857142857142856762e-01,1.285714285714285587e-01,-4.282314702868461609e-02
8.857142857142857872e-02,3.857142857142856762e-01,1.828571428571428570e-01,1.203605905175209045e-02
8.857142857142857872e-02,3.857142857142856762e-01,2.371428571428571275e-01,1.407028920948505402e-02
8.857142857142857872e-02,3.857142857142856762e-01,2.914285714285714257e-01,1.747131347656250000e-02
8.857142857142857872e-02,3.857142857142856762e-01,3.457142857142857517e-01,2.081770263612270355e-02
8.857142857142857872e-02,3.857142857142856762e-01,4.000000000000000222e-01,2.481860108673572540e-02
8.857142857142857872e-02,4.571428571428570731e-01,2.000000000000000042e-02,1.362586487084627151e-02
8.857142857142857872e-02,4.571428571428570731e-01,7.428571428571428825e-02,-1.665627956390380859e-02
8.857142857142857872e-02,4.571428571428570731e-01,1.285714285714285587e-01,-1.261727660894393921e-01
8.857142857142857872e-02,4.571428571428570731e-01,1.828571428571428570e-01,1.381394360214471817e-02
8.857142857142857872e-02,4.571428571428570731e-01,2.371428571428571275e-01,1.454313937574625015e-02
8.857142857142857872e-02,4.571428571428570731e-01,2.914285714285714257e-01,1.745563372969627380e-02
8.857142857142857872e-02,4.571428571428570731e-01,3.457142857142857517e-01,2.089939825236797333e-02
8.857142857142857872e-02,4.571428571428570731e-01,4.000000000000000222e-01,2.450392208993434906e-02
8.857142857142857872e-02,5.285714285714285809e-01,2.000000000000000042e-02,1.618470065295696259e-02
8.857142857142857872e-02,5.285714285714285809e-01,7.428571428571428825e-02,-2.204646123573184013e-03
8.857142857142857872e-02,5.285714285714285809e-01,1.285714285714285587e-01,2.869822382926940918e-01
8.857142857142857872e-02,5.285714285714285809e-01,1.828571428571428570e-01,1.584529690444469452e-02
8.857142857142857872e-02,5.285714285714285809e-01,2.371428571428571275e-01,1.470578461885452271e-02
8.857142857142857872e-02,5.285714285714285809e-01,2.914285714285714257e-01,1.741180010139942169e-02
8.857142857142857872e-02,5.285714285714285809e-01,3.457142857142857517e-01,2.079162001609802246e-02
8.857142857142857872e-02,5.285714285714285809e-01,4.000000000000000222e-01,2.458759583532810211e-02
8.857142857142857872e-02,5.999999999999999778e-01,2.000000000000000042e-02,1.094917394220829010e-02
8.857142857142857872e-02,5.999999999999999778e-01,7.428571428571428825e-02,1.733278855681419373e-02
8.857142857142857872e-02,5.999999999999999778e-01,1.285714285714285587e-01,6.872974336147308350e-02
8.857142857142857872e-02,5.999999999999999778e-01,1.828571428571428570e-01,1.855883561074733734e-02
8.857142857142857872e-02,5.999999999999999778e-01,2.371428571428571275e-01,1.532668806612491608e-02
8.857142857142857872e-02,5.999999999999999778e-01,2.914285714285714257e-01,1.771167293190956116e-02
8.857142857142857872e-02,5.999999999999999778e-01,3.457142857142857517e-01,2.068395540118217468e-02
8.857142857142857872e-02,5.999999999999999778e-01,4.000000000000000222e-01,2.454270608723163605e-02
1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000042e-02,-4.222878254950046539e-03
1.000000000000000056e-01,1.000000000000000056e-01,7.428571428571428825e-02,1.102533284574747086e-02
1.000000000000000056e-01,1.000000000000000056e-01,1.285714285714285587e-01,-1.814946904778480530e-02
1.000000000000000056e-01,1.000000000000000056e-01,1.828571428571428570e-01,7.671680767089128494e-03
1.000000000000000056e-01,1.000000000000000056e-01,2.371428571428571275e-01,1.545742433518171310e-02
1.000000000000000056e-01,1.000000000000000056e-01,2.914285714285714257e-01,1.407491043210029602e-02
1.000000000000000056e-01,1.000000000000000056e-01,3.457142857142857517e-01,1.739772967994213104e-02
1.000000000000000056e-01,1.000000000000000056e-01,4.000000000000000222e-01,2.660154551267623901e-02
1.000000000000000056e-01,1.714285714285714302e-01,2.000000000000000042e-02,3.401825437322258949e-03
1.000000000000000056e-01,1.714285714285714302e-01,7.428571428571428825e-02,3.594864532351493835e-02
1.000000000000000056e-01,1.714285714285714302e-01,1.285714285714285587e-01,-1.877576299011707306e-02
1.000000000000000056e-01,1.714285714285714302e-01,1.828571428571428570e-01,6.943211425095796585e-03
1.000000000000000056e-01,1.714285714285714302e-01,2.371428571428571275e-01,1.160976570099592209e-02
1.000000000000000056e-01,1.714285714285714302e-01,2.914285714285714257e-01,1.748405210673809052e-02
1.000000000000000056e-01,1.714285714285714302e-01,3.457142857142857517e-01,1.936838403344154358e-02
1.000000000000000056e-01,1.714285714285714302e-01,4.000000000000000222e-01,2.247408032417297363e-02
1.000000000000000056e-01,2.428571428571428548e-01,2.000000000000000042e-02,8.583057671785354614e-03
1.000000000000000056e-01,2.428571428571428548e-01,7.428571428571428825e-02,-8.631925582885742188e-01
1.000000000000000056e-01,2.428571428571428548e-01,1.285714285714285587e-01,-4.650694504380226135e-02
1.000000000000000056e-01,2.428571428571428548e-01,1.828571428571428570e-01,8.372498676180839539e-03
1.000000000000000056e-01,2.428571428571428548e-01,2.371428571428571275e-01,1.163630373775959015e-02
1.000000000000000056e-01,2.428571428571428548e-01,2.914285714285714257e-01,1.557143963873386383e-02
1.000000000000000056e-01,2.428571428571428548e-01,3.457142857142857517e-01,1.939501054584980011e-02
1.000000000000000056e-01,2.428571428571428548e-01,4.000000000000000222e-01,2.326733991503715515e-02
1.000000000000000056e-01,3.142857142857142794e-01,2.000000000000000042e-02,5.819743499159812927e-03
1.000000000000000056e-01,3.142857142857142794e-01,7.428571428571428825e-02,-3.754910081624984741e-02
1.000000000000000056e-01,3.142857142857142794e-01,1.285714285714285587e-01,-5.814582109451293945e-02
1.000000000000000056e-01,3.142857142857142794e-01,1.828571428571428570e-01,9.751425124704837799e-03
1.000000000000000056e-01,3.142857142857142794e-01,2.371428571428571275e-01,1.245788857340812683e-02
1.000000000000000056e-01,3.142857142857142794e-01,2.914285714285714257e-01,1.628723368048667908e-02
1.000000000000000056e-01,3.142857142857142794e-01,3.457142857142857517e-01,2.008662559092044830e-02
1.000000000000000056e-01,3.142857142857142794e-01,4.000000000000000222e-01,2.445261739194393158e-02
1.000000000000000056e-01,3.857142857142856762e-01,2.000000000000000042e-02,8.952833712100982666e-03
1.000000000000000056e-01,3.857142857142856762e-01,7.428571428571428825e-02,-1.604031957685947418e-02
1.000000000000000056e-01,3.857142857142856762e-01,1.285714285714285587e-01,-1.862020343542098999e-01
1.000000000000000056e-01,3.857142857142856762e-01,1.828571428571428570e-01,1.159001607447862625e-02
1.000000000000000056e-01,3.857142857142856762e-01,2.371428571428571275e-01,1.322932075709104538e-02
1.000000000000000056e-01,3.857142857142856762e-01,2.914285714285714257e-01,1.640372723340988159e-02
1.000000000000000056e-01,3.857142857142856762e-01,3.457142857142857517e-01,2.035291492938995361e-02
1.000000000000000056e-01,3.857142857142856762e-01,4.000000000000000222e-01,2.423833310604095459e-02
1.000000000000000056e-01,4.571428571428570731e-01,2.000000000000000042e-02,1.278297044336795807e-02
1.000000000000000056e-01,4.571428571428570731e-01,7.428571428571428825e-02,-4.080350045114755630e-03
1.000000000000000056e-01,4.571428571428570731e-01,1.285714285714285587e-01,1.841022819280624390e-01
1.000000000000000056e-01,4.571428571428570731e-01,1.828571428571428570e-01,1.309666223824024200e-02
1.000000000000000056e-01,4.571428571428570731e-01,2.371428571428571275e-01,1.361647993326187134e-02
1.000000000000000056e-01,4.571428571428570731e-01,2.914285714285714257e-01,1.676927879452705383e-02
1.000000000000000056e-01,4.571428571428570731e-01,3.457142857142857517e-01,1.992948539555072784e-02
1.000000000000000056e-01,4.571428571428570731e-01,4.000000000000000222e-01,2.410810999572277069e-02
1.000000000000000056e-01,5.285714285714285809e-01,2.000000000000000042e-02,9.657393209636211395e-03
1.000000000000000056e-01,5.285714285714285809e-01,7.428571428571428825e-02,1.060315966606140137e-02
1.000000000000000056e-01,5.285714285714285809e-01,1.285714285714285587e-01,6.274227797985076904e-02
1.000000000000000056e-01,5.285714285714285809e-01,1.828571428571428570e-01,1.586387678980827332e-02
1.000000000000000056e-01,5.285714285714285809e-01,2.371428571428571275e-01,1.436119619756937027e-02
1.000000000000000056e-01,5.285714285714285809e-01,2.914285714285714257e-01,1.679233275353908539e-02
1.000000000000000056e-01,5.285714285714285809e-01,3.457142857142857517e-01,2.046941779553890228e-02
1.000000000000000056e-01,5.285714285714285809e-01,4.000000000000000222e-01,2.404927648603916168e-02
1.000000000000000056e-01,5.999999999999999778e-01,2.000000000000000042e-02,8.671868592500686646e-03
1.000000000000000056e-01,5.999999999999999778e-01,7.428571428571428825e-02,3.134881705045700073e-02
1.000000000000000056e-01,5.999999999999999778e-01,1.285714285714285587e-01,3.619483858346939087e-02
1.000000000000000056e-01,5.999999999999999778e-01,1.828571428571428570e-01,1.930269785225391388e-02
1.000000000000000056e-01,5.999999999999999778e-01,2.371428571428571275e-01,1.483997609466314316e-02
1.000000000000000056e-01,5.999999999999999778e-01,2.914285714285714257e-01,1.714761741459369659e-02
1.000000000000000056e-01,5.999999999999999778e-01,3.457142857142857517e-01,2.049157954752445221e-02
1.000000000000000056e-01,5.999999999999999778e-01,4.000000000000000222e-01,2.436167933046817780e-02
