# m,p,t,C_l
3.777777777777777818e-02,5.999999999999999778e-01,2.000000000000000042e-02,-8.304551988840103149e-02
3.777777777777777818e-02,5.999999999999999778e-01,6.222222222222222043e-02,-1.739483326673507690e-01
3.777777777777777818e-02,5.999999999999999778e-01,1.044444444444444509e-01,1.303298398852348328e-02
3.777777777777777818e-02,5.999999999999999778e-01,1.466666666666666674e-01,9.812958538532257080e-03
3.777777777777777818e-02,5.999999999999999778e-01,1.888888888888888840e-01,1.252461317926645279e-02
3.777777777777777818e-02,5.999999999999999778e-01,2.311111111111111005e-01,1.437794230878353119e-02
3.777777777777777818e-02,5.999999999999999778e-01,2.733333333333333726e-01,1.708898879587650299e-02
3.777777777777777818e-02,5.999999999999999778e-01,3.155555555555555891e-01,1.858314126729965210e-02
3.777777777777777818e-02,5.999999999999999778e-01,3.577777777777778057e-01,2.119773626327514648e-02
3.777777777777777818e-02,5.999999999999999778e-01,4.000000000000000222e-01,2.400028333067893982e-02
4.666666666666666186e-02,1.000000000000000056e-01,2.000000000000000042e-02,-2.884297259151935577e-02
4.666666666666666186e-02,1.000000000000000056e-01,6.222222222222222043e-02,9.478390216827392578e-02
4.666666666666666186e-02,1.000000000000000056e-01,1.044444444444444509e-01,1.841533556580543518e-02
4.666666666666666186e-02,1.000000000000000056e-01,1.466666666666666674e-01,1.035588420927524567e-02
4.666666666666666186e-02,1.000000000000000056e-01,1.888888888888888840e-01,1.469196751713752747e-02
4.666666666666666186e-02,1.000000000000000056e-01,2.311111111111111005e-01,1.713402010500431061e-02
4.666666666666666186e-02,1.000000000000000056e-01,2.733333333333333726e-01,1.953994296491146088e-02
4.666666666666666186e-02,1.000000000000000056e-01,3.155555555555555891e-01,2.548476681113243103e-02
4.666666666666666186e-02,1.000000000000000056e-01,3.577777777777778057e-01,3.915812820196151733e-02
4.666666666666666186e-02,1.000000000000000056e-01,4.000000000000000222e-01,5.128408595919609070e-02
4.666666666666666186e-02,1.555555555555555580e-01,2.000000000000000042e-02,-1.144771277904510498e-01
4.666666666666666186e-02,1.555555555555555580e-01,6.222222222222222043e-02,6.622158735990524292e-02
4.666666666666666186e-02,1.555555555555555580e-01,1.044444444444444509e-01,1.707828044891357422e-02
4.666666666666666186e-02,1.555555555555555580e-01,1.466666666666666674e-01,1.071345433592796326e-02
4.666666666666666186e-02,1.555555555555555580e-01,1.888888888888888840e-01,1.524510700255632401e-02
4.666666666666666186e-02,1.555555555555555580e-01,2.311111111111111005e-01,1.791332475841045380e-02
4.666666666666666186e-02,1.555555555555555580e-01,2.733333333333333726e-01,2.106549963355064392e-02
4.666666666666666186e-02,1.555555555555555580e-01,3.155555555555555891e-01,2.409742400050163269e-02
4.666666666666666186e-02,1.555555555555555580e-01,3.577777777777778057e-01,2.705728821456432343e-02
4.666666666666666186e-02,1.555555555555555580e-01,4.000000000000000222e-01,3.027098067104816437e-02
4.666666666666666186e-02,2.111111111111111105e-01,2.000000000000000042e-02,-4.460467770695686340e-02
4.666666666666666186e-02,2.111111111111111105e-01,6.222222222222222043e-02,6.125664338469505310e-02
4.666666666666666186e-02,2.111111111111111105e-01,1.044444444444444509e-01,1.722553931176662445e-02
4.666666666666666186e-02,2.111111111111111105e-01,1.466666666666666674e-01,1.050846837460994720e-02
4.666666666666666186e-02,2.111111111111111105e-01,1.888888888888888840e-01,1.492601819336414337e-02
4.666666666666666186e-02,2.111111111111111105e-01,2.311111111111111005e-01,1.798230409622192383e-02
4.666666666666666186e-02,2.111111111111111105e-01,2.733333333333333726e-01,2.052096463739871979e-02
4.666666666666666186e-02,2.111111111111111105e-01,3.155555555555555891e-01,2.352794632315635681e-02
4.666666666666666186e-02,2.111111111111111105e-01,3.577777777777778057e-01,2.621470764279365540e-02
4.666666666666666186e-02,2.111111111111111105e-01,4.000000000000000222e-01,2.940923534333705902e-02
4.666666666666666186e-02,2.666666666666666630e-01,2.000000000000000042e-02,3.869573026895523071e-02
4.666666666666666186e-02,2.666666666666666630e-01,6.222222222222222043e-02,6.373722851276397705e-02
4.666666666666666186e-02,2.666666666666666630e-01,1.044444444444444509e-01,1.717652752995491028e-02
4.666666666666666186e-02,2.666666666666666630e-01,1.466666666666666674e-01,9.707119315862655640e-03
4.666666666666666186e-02,2.666666666666666630e-01,1.888888888888888840e-01,1.519586611539125443e-02
4.666666666666666186e-02,2.666666666666666630e-01,2.311111111111111005e-01,1.723323389887809753e-02
4.666666666666666186e-02,2.666666666666666630e-01,2.733333333333333726e-01,2.010872215032577515e-02
4.666666666666666186e-02,2.666666666666666630e-01,3.155555555555555891e-01,2.249105833470821381e-02
4.666666666666666186e-02,2.666666666666666630e-01,3.577777777777778057e-01,2.552090957760810852e-02
4.666666666666666186e-02,2.666666666666666630e-01,4.000000000000000222e-01,2.801543474197387695e-02
4.666666666666666186e-02,3.222222222222221877e-01,2.000000000000000042e-02,-9.445592761039733887e-03
4.666666666666666186e-02,3.222222222222221877e-01,6.222222222222222043e-02,7.287118583917617798e-02
4.666666666666666186e-02,3.222222222222221877e-01,1.044444444444444509e-01,1.665801554918289185e-02
4.666666666666666186e-02,3.222222222222221877e-01,1.466666666666666674e-01,9.510792791843414307e-03
4.666666666666666186e-02,3.222222222222221877e-01,1.888888888888888840e-01,1.455066539347171783e-02
4.666666666666666186e-02,3.222222222222221877e-01,2.311111111111111005e-01,1.729970797896385193e-02
4.666666666666666186e-02,3.222222222222221877e-01,2.733333333333333726e-01,1.911756955087184906e-02
4.666666666666666186e-02,3.222222222222221877e-01,3.155555555555555891e-01,2.226810716092586517e-02
4.666666666666666186e-02,3.222222222222221877e-01,3.577777777777778057e-01,2.457454986870288849e-02
4.666666666666666186e-02,3.222222222222221877e-01,4.000000000000000222e-01,2.760328911244869232e-02
4.666666666666666186e-02,3.777777777777777679e-01,2.000000000000000042e-02,-1.005966681987047195e-02
4.666666666666666186e-02,3.777777777777777679e-01,6.222222222222222043e-02,9.254062175750732422e-02
4.666666666666666186e-02,3.777777777777777679e-01,1.044444444444444509e-01,1.599854230880737305e-02
4.666666666666666186e-02,3.777777777777777679e-01,1.466666666666666674e-01,9.634420275688171387e-03
4.666666666666666186e-02,3.777777777777777679e-01,1.888888888888888840e-01,1.431806944310665131e-02
4.666666666666666186e-02,3.777777777777777679e-01,2.311111111111111005e-01,1.681193895637989044e-02
4.666666666666666186e-02,3.777777777777777679e-01,2.733333333333333726e-01,1.929621584713459015e-02
4.666666666666666186e-02,3.777777777777777679e-01,3.155555555555555891e-01,2.107105962932109833e-02
4.666666666666666186e-02,3.777777777777777679e-01,3.577777777777778057e-01,2.425613254308700562e-02
4.666666666666666186e-02,3.777777777777777679e-01,4.000000000000000222e-01,2.671698480844497681e-02
4.666666666666666186e-02,4.333333333333333481e-01,2.000000000000000042e-02,1.583169959485530853e-02
4.666666666666666186e-02,4.333333333333333481e-01,6.222222222222222043e-02,1.435862928628921509e-01
4.666666666666666186e-02,4.333333333333333481e-01,1.044444444444444509e-01,1.510067842900753021e-02
4.666666666666666186e-02,4.333333333333333481e-01,1.466666666666666674e-01,1.029111165553331375e-02
4.666666666666666186e-02,4.333333333333333481e-01,1.888888888888888840e-01,1.403661724179983139e-02
4.666666666666666186e-02,4.333333333333333481e-01,2.311111111111111005e-01,1.590025424957275391e-02
4.666666666666666186e-02,4.333333333333333481e-01,2.733333333333333726e-01,1.884755864739418030e-02
4.666666666666666186e-02,4.333333333333333481e-01,3.155555555555555891e-01,2.118809893727302551e-02
4.666666666666666186e-02,4.333333333333333481e-01,3.577777777777778057e-01,2.302392199635505676e-02
4.666666666666666186e-02,4.333333333333333481e-01,4.000000000000000222e-01,2.650992199778556824e-02
4.666666666666666186e-02,4.888888888888888173e-01,2.000000000000000042e-02,-2.781655192375183105e-01
4.666666666666666186e-02,4.888888888888888173e-01,6.222222222222222043e-02,4.033778905868530273e-01
4.666666666666666186e-02,4.888888888888888173e-01,1.044444444444444509e-01,1.325719244778156281e-02
4.666666666666666186e-02,4.888888888888888173e-01,1.466666666666666674e-01,1.227523572742938995e-02
4.666666666666666186e-02,4.888888888888888173e-01,1.888888888888888840e-01,1.406433805823326111e-02
4.666666666666666186e-02,4.888888888888888173e-01,2.311111111111111005e-01,1.559911668300628662e-02
4.666666666666666186e-02,4.888888888888888173e-01,2.733333333333333726e-01,1.784573122859001160e-02
4.666666666666666186e-02,4.888888888888888173e-01,3.155555555555555891e-01,2.069471403956413269e-02
4.666666666666666186e-02,4.888888888888888173e-01,3.577777777777778057e-01,2.306260913610458374e-02
4.666666666666666186e-02,4.888888888888888173e-01,4.000000000000000222e-01,2.519518136978149414e-02
4.666666666666666186e-02,5.444444444444443976e-01,2.000000000000000042e-02,2.337752282619476318e-01
4.666666666666666186e-02,5.444444444444443976e-01,6.222222222222222043e-02,-1.286416798830032349e-01
4.666666666666666186e-02,5.444444444444443976e-01,1.044444444444444509e-01,1.102720573544502258e-02
4.666666666666666186e-02,5.444444444444443976e-01,1.466666666666666674e-01,1.719802245497703552e-02
4.666666666666666186e-02,5.444444444444443976e-01,1.888888888888888840e-01,1.405240688472986221e-02
4.666666666666666186e-02,5.444444444444443976e-01,2.311111111111111005e-01,1.517309155315160751e-02
4.666666666666666186e-02,5.444444444444443976e-01,2.733333333333333726e-01,1.718878559768199921e-02
4.666666666666666186e-02,5.444444444444443976e-01,3.155555555555555891e-01,2.003181912004947662e-02
4.666666666666666186e-02,5.444444444444443976e-01,3.577777777777778057e-01,2.274626493453979492e-02
4.666666666666666186e-02,5.444444444444443976e-01,4.000000000000000222e-01,2.493755146861076355e-02
4.666666666666666186e-02,5.999999999999999778e-01,2.000000000000000042e-02,2.572107315063476562e-02
4.666666666666666186e-02,5.999999999999999778e-01,6.222222222222222043e-02,-1.157856509089469910e-01
4.666666666666666186e-02,5.999999999999999778e-01,1.044444444444444509e-01,8.142713457345962524e-03
4.666666666666666186e-02,5.999999999999999778e-01,1.466666666666666674e-01,2.690133266150951385e-02
4.666666666666666186e-02,5.999999999999999778e-01,1.888888888888888840e-01,1.388377044349908829e-02
4.666666666666666186e-02,5.999999999999999778e-01,2.311111111111111005e-01,1.513326354324817657e-02
4.666666666666666186e-02,5.999999999999999778e-01,2.733333333333333726e-01,1.665675081312656403e-02
4.666666666666666186e-02,5.999999999999999778e-01,3.155555555555555891e-01,1.915624924004077911e-02
4.666666666666666186e-02,5.999999999999999778e-01,3.577777777777778057e-01,2.217350341379642487e-02
4.666666666666666186e-02,5.999999999999999778e-01,4.000000000000000222e-01,2.461585588753223419e-02
5.555555555555555247e-02,1.000000000000000056e-01,2.000000000000000042e-02,-1.261115632951259613e-02
5.555555555555555247e-02,1.000000000000000056e-01,6.222222222222222043e-02,4.141149669885635376e-02
5.555555555555555247e-02,1.000000000000000056e-01,1.044444444444444509e-01,1.711555570363998413e-02
5.555555555555555247e-02,1.000000000000000056e-01,1.466666666666666674e-01,8.507744409143924713e-03
5.555555555555555247e-02,1.000000000000000056e-01,1.888888888888888840e-01,1.258443016558885574e-02
5.555555555555555247e-02,1.000000000000000056e-01,2.311111111111111005e-01,1.527289021760225296e-02
5.555555555555555247e-02,1.000000000000000056e-01,2.733333333333333726e-01,2.356078661978244781e-02
5.555555555555555247e-02,1.000000000000000056e-01,3.155555555555555891e-01,3.349036723375320435e-02
5.555555555555555247e-02,1.000000000000000056e-01,3.577777777777778057e-01,4.374589025974273682e-02
5.555555555555555247e-02,1.000000000000000056e-01,4.000000000000000222e-01,5.710236728191375732e-02
5.555555555555555247e-02,1.555555555555555580e-01,2.000000000000000042e-02,8.512692153453826904e-02
5.555555555555555247e-02,1.555555555555555580e-01,6.222222222222222043e-02,4.717277362942695618e-02
5.555555555555555247e-02,1.555555555555555580e-01,1.044444444444444509e-01,1.553912926465272903e-02
5.555555555555555247e-02,1.555555555555555580e-01,1.466666666666666674e-01,9.231503121554851532e-03
5.555555555555555247e-02,1.555555555555555580e-01,1.888888888888888840e-01,1.373002957552671432e-02
5.555555555555555247e-02,1.555555555555555580e-01,2.311111111111111005e-01,1.700189337134361267e-02
5.555555555555555247e-02,1.555555555555555580e-01,2.733333333333333726e-01,1.995070092380046844e-02
5.555555555555555247e-02,1.555555555555555580e-01,3.155555555555555891e-01,2.294017188251018524e-02
5.555555555555555247e-02,1.555555555555555580e-01,3.577777777777778057e-01,2.612703666090965271e-02
5.555555555555555247e-02,1.555555555555555580e-01,4.000000000000000222e-01,2.886745706200599670e-02
5.555555555555555247e-02,2.111111111111111105e-01,2.000000000000000042e-02,2.322635613381862640e-02
5.555555555555555247e-02,2.111111111111111105e-01,6.222222222222222043e-02,5.404432117938995361e-02
5.555555555555555247e-02,2.111111111111111105e-01,1.044444444444444509e-01,1.527240686118602753e-02
5.555555555555555247e-02,2.111111111111111105e-01,1.466666666666666674e-01,1.005491334944963455e-02
5.555555555555555247e-02,2.111111111111111105e-01,1.888888888888888840e-01,1.403466705232858658e-02
5.555555555555555247e-02,2.111111111111111105e-01,2.311111111111111005e-01,1.680879853665828705e-02
5.555555555555555247e-02,2.111111111111111105e-01,2.733333333333333726e-01,1.975371688604354858e-02
5.555555555555555247e-02,2.111111111111111105e-01,3.155555555555555891e-01,2.256642095744609833e-02
5.555555555555555247e-02,2.111111111111111105e-01,3.577777777777778057e-01,2.544977329671382904e-02
5.555555555555555247e-02,2.111111111111111105e-01,4.000000000000000222e-01,2.860315516591072083e-02
5.555555555555555247e-02,2.666666666666666630e-01,2.000000000000000042e-02,-4.643605090677738190e-03
5.555555555555555247e-02,2.666666666666666630e-01,6.222222222222222043e-02,6.522265076637268066e-02
5.555555555555555247e-02,2.666666666666666630e-01,1.044444444444444509e-01,1.497298385947942734e-02
5.555555555555555247e-02,2.666666666666666630e-01,1.466666666666666674e-01,1.029198057949542999e-02
5.555555555555555247e-02,2.666666666666666630e-01,1.888888888888888840e-01,1.413092203438282013e-02
5.555555555555555247e-02,2.666666666666666630e-01,2.311111111111111005e-01,1.678275503218173981e-02
5.555555555555555247e-02,2.666666666666666630e-01,2.733333333333333726e-01,1.918752864003181458e-02
5.555555555555555247e-02,2.666666666666666630e-01,3.155555555555555891e-01,2.205091901123523712e-02
5.555555555555555247e-02,2.666666666666666630e-01,3.577777777777778057e-01,2.472637221217155457e-02
5.555555555555555247e-02,2.666666666666666630e-01,4.000000000000000222e-01,2.763751707971096039e-02
5.555555555555555247e-02,3.222222222222221877e-01,2.000000000000000042e-02,-1.653366722166538239e-03
5.555555555555555247e-02,3.222222222222221877e-01,6.222222222222222043e-02,8.911550790071487427e-02
5.555555555555555247e-02,3.222222222222221877e-01,1.044444444444444509e-01,1.456137094646692276e-02
5.555555555555555247e-02,3.222222222222221877e-01,1.466666666666666674e-01,1.056418847292661667e-02
5.555555555555555247e-02,3.222222222222221877e-01,1.888888888888888840e-01,1.431342866271734238e-02
5.555555555555555247e-02,3.222222222222221877e-01,2.311111111111111005e-01,1.618710532784461975e-02
5.555555555555555247e-02,3.222222222222221877e-01,2.733333333333333726e-01,1.912449114024639130e-02
5.555555555555555247e-02,3.222222222222221877e-01,3.155555555555555891e-01,2.140433713793754578e-02
5.555555555555555247e-02,3.222222222222221877e-01,3.577777777777778057e-01,2.448144741356372833e-02
5.555555555555555247e-02,3.222222222222221877e-01,4.000000000000000222e-01,2.699417620897293091e-02
5.555555555555555247e-02,3.777777777777777679e-01,2.000000000000000042e-02,3.201764822006225586e-02
5.555555555555555247e-02,3.777777777777777679e-01,6.222222222222222043e-02,1.566369980573654175e-01
5.555555555555555247e-02,3.777777777777777679e-01,1.044444444444444509e-01,1.351430360227823257e-02
5.555555555555555247e-02,3.777777777777777679e-01,1.466666666666666674e-01,1.186256390064954758e-02
5.555555555555555247e-02,3.777777777777777679e-01,1.888888888888888840e-01,1.398164872080087662e-02
5.555555555555555247e-02,3.777777777777777679e-01,2.311111111111111005e-01,1.650451868772506714e-02
5.555555555555555247e-02,3.777777777777777679e-01,2.733333333333333726e-01,1.837458461523056030e-02
5.555555555555555247e-02,3.777777777777777679e-01,3.155555555555555891e-01,2.122327312827110291e-02
5.555555555555555247e-02,3.777777777777777679e-01,3.577777777777778057e-01,2.367857284843921661e-02
5.555555555555555247e-02,3.777777777777777679e-01,4.000000000000000222e-01,2.662843093276023865e-02
5.555555555555555247e-02,4.333333333333333481e-01,2.000000000000000042e-02,7.869303971529006958e-02
5.555555555555555247e-02,4.333333333333333481e-01,6.222222222222222043e-02,5.223599076271057129e-01
5.555555555555555247e-02,4.333333333333333481e-01,1.044444444444444509e-01,1.221096795052289963e-02
5.555555555555555247e-02,4.333333333333333481e-01,1.466666666666666674e-01,1.433058269321918488e-02
5.555555555555555247e-02,4.333333333333333481e-01,1.888888888888888840e-01,1.376636140048503876e-02
5.555555555555555247e-02,4.333333333333333481e-01,2.311111111111111005e-01,1.628286205232143402e-02
5.555555555555555247e-02,4.333333333333333481e-01,2.733333333333333726e-01,1.841814257204532623e-02
5.555555555555555247e-02,4.333333333333333481e-01,3.155555555555555891e-01,2.064247429370880127e-02
5.555555555555555247e-02,4.333333333333333481e-01,3.577777777777778057e-01,2.335940673947334290e-02
5.555555555555555247e-02,4.333333333333333481e-01,4.000000000000000222e-01,2.584732696413993835e-02
5.555555555555555247e-02,4.888888888888888173e-01,2.000000000000000042e-02,3.089564666152000427e-02
5.555555555555555247e-02,4.888888888888888173e-01,6.222222222222222043e-02,-8.550739288330078125e-01
5.555555555555555247e-02,4.888888888888888173e-01,1.044444444444444509e-01,1.053827628493309021e-02
5.555555555555555247e-02,4.888888888888888173e-01,1.466666666666666674e-01,1.879100687801837921e-02
5.555555555555555247e-02,4.888888888888888173e-01,1.888888888888888840e-01,1.392726507037878036e-02
5.555555555555555247e-02,4.888888888888888173e-01,2.311111111111111005e-01,1.557945832610130310e-02
5.555555555555555247e-02,4.888888888888888173e-01,2.733333333333333726e-01,1.816280558705329895e-02
5.555555555555555247e-02,4.888888888888888173e-01,3.155555555555555891e-01,1.999091915786266327e-02
5.555555555555555247e-02,4.888888888888888173e-01,3.577777777777778057e-01,2.308257669210433960e-02
5.555555555555555247e-02,4.888888888888888173e-01,4.000000000000000222e-01,2.549721300601959229e-02
5.555555555555555247e-02,5.444444444444443976e-01,2.000000000000000042e-02,9.737467393279075623e-03
5.555555555555555247e-02,5.444444444444443976e-01,6.222222222222222043e-02,-4.180278778076171875e+00
5.555555555555555247e-02,5.444444444444443976e-01,1.044444444444444509e-01,7.952336221933364868e-03
5.555555555555555247e-02,5.444444444444443976e-01,1.466666666666666674e-01,2.640434168279170990e-02
5.555555555555555247e-02,5.444444444444443976e-01,1.888888888888888840e-01,1.432602666318416595e-02
5.555555555555555247e-02,5.444444444444443976e-01,2.311111111111111005e-01,1.521762087941169739e-02
5.555555555555555247e-02,5.444444444444443976e-01,2.733333333333333726e-01,1.776224747300148010e-02
5.555555555555555247e-02,5.444444444444443976e-01,3.155555555555555891e-01,2.004118077456951141e-02
5.555555555555555247e-02,5.444444444444443976e-01,3.577777777777778057e-01,2.202577888965606689e-02
5.555555555555555247e-02,5.444444444444443976e-01,4.000000000000000222e-01,2.537296153604984283e-02
5.555555555555555247e-02,5.999999999999999778e-01,2.000000000000000042e-02,5.065621342509984970e-03
5.555555555555555247e-02,5.999999999999999778e-01,6.222222222222222043e-02,3.230723319575190544e-03
5.555555555555555247e-02,5.999999999999999778e-01,1.044444444444444509e-01,3.835350740700960159e-03
5.555555555555555247e-02,5.999999999999999778e-01,1.466666666666666674e-01,3.998159244656562805e-02
5.555555555555555247e-02,5.999999999999999778e-01,1.888888888888888840e-01,1.531239412724971771e-02
5.555555555555555247e-02,5.999999999999999778e-01,2.311111111111111005e-01,1.501727756112813950e-02
5.555555555555555247e-02,5.999999999999999778e-01,2.733333333333333726e-01,1.705665141344070435e-02
5.555555555555555247e-02,5.999999999999999778e-01,3.155555555555555891e-01,1.980108208954334259e-02
5.555555555555555247e-02,5.999999999999999778e-01,3.577777777777778057e-01,2.206062152981758118e-02
5.555555555555555247e-02,5.999999999999999778e-01,4.000000000000000222e-01,2.429972030222415924e-02
6.444444444444444309e-02,1.000000000000000056e-01,2.000000000000000042e-02,1.147923525422811508e-02
6.444444444444444309e-02,1.000000000000000056e-01,6.222222222222222043e-02,2.827741205692291260e-02
6.444444444444444309e-02,1.000000000000000056e-01,1.044444444444444509e-01,1.576122269034385681e-02
6.444444444444444309e-02,1.000000000000000056e-01,1.466666666666666674e-01,6.392509210854768753e-03
6.444444444444444309e-02,1.000000000000000056e-01,1.888888888888888840e-01,1.079337671399116516e-02
6.444444444444444309e-02,1.000000000000000056e-01,2.311111111111111005e-01,1.638146489858627319e-02
6.444444444444444309e-02,1.000000000000000056e-01,2.733333333333333726e-01,2.650897763669490814e-02
6.444444444444444309e-02,1.000000000000000056e-01,3.155555555555555891e-01,3.438520431518554688e-02
6.444444444444444309e-02,1.000000000000000056e-01,3.577777777777778057e-01,4.576431587338447571e-02
6.444444444444444309e-02,1.000000000000000056e-01,4.000000000000000222e-01,2.932777628302574158e-02
6.444444444444444309e-02,1.555555555555555580e-01,2.000000000000000042e-02,3.746873885393142700e-02
6.444444444444444309e-02,1.555555555555555580e-01,6.222222222222222043e-02,3.898770734667778015e-02
6.444444444444444309e-02,1.555555555555555580e-01,1.044444444444444509e-01,1.401346642524003983e-02
6.444444444444444309e-02,1.555555555555555580e-01,1.466666666666666674e-01,7.818486541509628296e-03
6.444444444444444309e-02,1.555555555555555580e-01,1.888888888888888840e-01,1.237195823341608047e-02
6.444444444444444309e-02,1.555555555555555580e-01,2.311111111111111005e-01,1.537846308201551437e-02
6.444444444444444309e-02,1.555555555555555580e-01,2.733333333333333726e-01,1.868418976664543152e-02
6.444444444444444309e-02,1.555555555555555580e-01,3.155555555555555891e-01,2.185842022299766541e-02
6.444444444444444309e-02,1.555555555555555580e-01,3.577777777777778057e-01,2.453165315091609955e-02
6.444444444444444309e-02,1.555555555555555580e-01,4.000000000000000222e-01,2.653192356228828430e-02
6.444444444444444309e-02,2.111111111111111105e-01,2.000000000000000042e-02,4.616849124431610107e-03
6.444444444444444309e-02,2.111111111111111105e-01,6.222222222222222043e-02,5.238255858421325684e-02
6.444444444444444309e-02,2.111111111111111105e-01,1.044444444444444509e-01,1.333295181393623352e-02
6.444444444444444309e-02,2.111111111111111105e-01,1.466666666666666674e-01,8.841956034302711487e-03
6.444444444444444309e-02,2.111111111111111105e-01,1.888888888888888840e-01,1.305940747261047363e-02
6.444444444444444309e-02,2.111111111111111105e-01,2.311111111111111005e-01,1.583634689450263977e-02
6.444444444444444309e-02,2.111111111111111105e-01,2.733333333333333726e-01,1.860916055738925934e-02
6.444444444444444309e-02,2.111111111111111105e-01,3.155555555555555891e-01,2.151204645633697510e-02
6.444444444444444309e-02,2.111111111111111105e-01,3.577777777777778057e-01,2.446523122489452362e-02
6.444444444444444309e-02,2.111111111111111105e-01,4.000000000000000222e-01,2.813544496893882751e-02
6.444444444444444309e-02,2.666666666666666630e-01,2.000000000000000042e-02,2.916527213528752327e-03
6.444444444444444309e-02,2.666666666666666630e-01,6.222222222222222043e-02,7.577601075172424316e-02
6.444444444444444309e-02,2.666666666666666630e-01,1.044444444444444509e-01,1.292921043932437897e-02
6.444444444444444309e-02,2.666666666666666630e-01,1.466666666666666674e-01,1.029643788933753967e-02
6.444444444444444309e-02,2.666666666666666630e-01,1.888888888888888840e-01,1.320045441389083862e-02
6.444444444444444309e-02,2.666666666666666630e-01,2.311111111111111005e-01,1.570801436901092529e-02
6.444444444444444309e-02,2.666666666666666630e-01,2.733333333333333726e-01,1.849744282662868500e-02
6.444444444444444309e-02,2.666666666666666630e-01,3.155555555555555891e-01,2.116269804537296295e-02
6.444444444444444309e-02,2.666666666666666630e-01,3.577777777777778057e-01,2.394845895469188690e-02
6.444444444444444309e-02,2.666666666666666630e-01,4.000000000000000222e-01,2.712880261242389679e-02
6.444444444444444309e-02,3.222222222222221877e-01,2.000000000000000042e-02,2.021497115492820740e-02
6.444444444444444309e-02,3.222222222222221877e-01,6.222222222222222043e-02,1.238653436303138733e-01
6.444444444444444309e-02,3.222222222222221877e-01,1.044444444444444509e-01,1.223347056657075882e-02
6.444444444444444309e-02,3.222222222222221877e-01,1.466666666666666674e-01,1.156799588352441788e-02
6.444444444444444309e-02,3.222222222222221877e-01,1.888888888888888840e-01,1.352544222027063370e-02
6.444444444444444309e-02,3.222222222222221877e-01,2.311111111111111005e-01,1.594350300729274750e-02
6.444444444444444309e-02,3.222222222222221877e-01,2.733333333333333726e-01,1.814970001578330994e-02
6.444444444444444309e-02,3.222222222222221877e-01,3.155555555555555891e-01,2.106021717190742493e-02
6.444444444444444309e-02,3.222222222222221877e-01,3.577777777777778057e-01,2.368415892124176025e-02
6.444444444444444309e-02,3.222222222222221877e-01,4.000000000000000222e-01,2.647358551621437073e-02
6.444444444444444309e-02,3.777777777777777679e-01,2.000000000000000042e-02,3.303295373916625977e-02
6.444444444444444309e-02,3.777777777777777679e-01,6.222222222222222043e-02,3.037608563899993896e-01
6.444444444444444309e-02,3.777777777777777679e-01,1.044444444444444509e-01,1.137510687112808228e-02
6.444444444444444309e-02,3.777777777777777679e-01,1.466666666666666674e-01,1.346509717404842377e-02
6.444444444444444309e-02,3.777777777777777679e-01,1.888888888888888840e-01,1.385797560214996338e-02
6.444444444444444309e-02,3.777777777777777679e-01,2.311111111111111005e-01,1.540355104953050613e-02
6.444444444444444309e-02,3.777777777777777679e-01,2.733333333333333726e-01,1.818198524415493011e-02
6.444444444444444309e-02,3.777777777777777679e-01,3.155555555555555891e-01,2.051356807351112366e-02
6.444444444444444309e-02,3.777777777777777679e-01,3.577777777777778057e-01,2.346179448068141937e-02
6.444444444444444309e-02,3.777777777777777679e-01,4.000000000000000222e-01,2.608370222151279449e-02
6.444444444444444309e-02,4.333333333333333481e-01,2.000000000000000042e-02,1.793524809181690216e-02
6.444444444444444309e-02,4.333333333333333481e-01,6.222222222222222043e-02,2.018545150756835938e+00
6.444444444444444309e-02,4.333333333333333481e-01,1.044444444444444509e-01,9.714473038911819458e-03
6.444444444444444309e-02,4.333333333333333481e-01,1.466666666666666674e-01,1.719749905169010162e-02
6.444444444444444309e-02,4.333333333333333481e-01,1.888888888888888840e-01,1.395882945507764816e-02
6.444444444444444309e-02,4.333333333333333481e-01,2.311111111111111005e-01,1.581705175340175629e-02
6.444444444444444309e-02,4.333333333333333481e-01,2.733333333333333726e-01,1.775359548628330231e-02
6.444444444444444309e-02,4.333333333333333481e-01,3.155555555555555891e-01,2.027269452810287476e-02
6.444444444444444309e-02,4.333333333333333481e-01,3.577777777777778057e-01,2.279283106327056885e-02
6.444444444444444309e-02,4.333333333333333481e-01,4.000000000000000222e-01,2.584598958492279053e-02
6.444444444444444309e-02,4.888888888888888173e-01,2.000000000000000042e-02,7.286284118890762329e-03
6.444444444444444309e-02,4.888888888888888173e-01,6.222222222222222043e-02,2.623025476932525635e-01
6.444444444444444309e-02,4.888888888888888173e-01,1.044444444444444509e-01,7.678171619772911072e-03
6.444444444444444309e-02,4.888888888888888173e-01,1.466666666666666674e-01,2.344084158539772034e-02
6.444444444444444309e-02,4.888888888888888173e-01,1.888888888888888840e-01,1.402493845671415329e-02
6.444444444444444309e-02,4.888888888888888173e-01,2.311111111111111005e-01,1.572559401392936707e-02
6.444444444444444309e-02,4.888888888888888173e-01,2.733333333333333726e-01,1.736843213438987732e-02
6.444444444444444309e-02,4.888888888888888173e-01,3.155555555555555891e-01,2.029751054942607880e-02
6.444444444444444309e-02,4.888888888888888173e-01,3.577777777777778057e-01,2.253040112555027008e-02
6.444444444444444309e-02,4.888888888888888173e-01,4.000000000000000222e-01,2.539591118693351746e-02
6.444444444444444309e-02,5.444444444444443976e-01,2.000000000000000042e-02,6.706790532916784286e-03
