# m,p,t,C_l
7.464285714285713580e-02,6.428571428571429325e-02,4.000000000000000222e-01,2.701930105686187744e-01
7.464285714285713580e-02,6.428571428571429325e-02,3.721428571428571641e-01,9.051147103309631348e-02
7.464285714285713580e-02,6.428571428571429325e-02,3.442857142857143060e-01,8.191446065902709961e-01
7.464285714285713580e-02,6.428571428571429325e-02,3.164285714285714479e-01,-1.348061114549636841e-01
7.464285714285713580e-02,6.428571428571429325e-02,2.885714285714285898e-01,-3.042957000434398651e-02
7.464285714285713580e-02,6.428571428571429325e-02,2.607142857142857317e-01,1.597920656204223633e-01
7.464285714285713580e-02,6.428571428571429325e-02,2.328571428571428736e-01,2.385823279619216919e-01
7.464285714285713580e-02,6.428571428571429325e-02,2.050000000000000155e-01,-7.566988468170166016e-02
7.464285714285713580e-02,6.428571428571429325e-02,1.771428571428571574e-01,-2.626405358314514160e-01
7.464285714285713580e-02,6.428571428571429325e-02,1.492857142857142994e-01,1.480220407247543335e-01
7.464285714285713580e-02,6.428571428571429325e-02,1.214285714285714274e-01,1.006674468517303467e-01
7.464285714285713580e-02,6.428571428571429325e-02,9.357142857142856929e-02,6.048883125185966492e-02
7.464285714285713580e-02,6.428571428571429325e-02,6.571428571428571119e-02,4.795265942811965942e-02
7.464285714285713580e-02,6.428571428571429325e-02,3.785714285714286004e-02,4.242680221796035767e-02
7.464285714285713580e-02,6.428571428571429325e-02,1.000000000000000021e-02,1.559593994170427322e-02
7.464285714285713580e-02,0.000000000000000000e+00,4.000000000000000222e-01,-2.426380813121795654e-01
7.464285714285713580e-02,0.000000000000000000e+00,3.721428571428571641e-01,-4.719838201999664307e-01
7.464285714285713580e-02,0.000000000000000000e+00,3.442857142857143060e-01,-1.212024116516113281e+01
7.464285714285713580e-02,0.000000000000000000e+00,3.164285714285714479e-01,5.675766468048095703e-01
7.464285714285713580e-02,0.000000000000000000e+00,2.885714285714285898e-01,3.117373287677764893e-01
7.464285714285713580e-02,0.000000000000000000e+00,2.607142857142857317e-01,2.423492670059204102e-01
7.464285714285713580e-02,0.000000000000000000e+00,2.328571428571428736e-01,2.197937220335006714e-01
7.464285714285713580e-02,0.000000000000000000e+00,2.050000000000000155e-01,2.106052488088607788e-01
7.464285714285713580e-02,0.000000000000000000e+00,1.771428571428571574e-01,1.890789121389389038e-01
7.464285714285713580e-02,0.000000000000000000e+00,1.492857142857142994e-01,1.459822952747344971e-01
7.464285714285713580e-02,0.000000000000000000e+00,1.214285714285714274e-01,1.069005206227302551e-01
7.464285714285713580e-02,0.000000000000000000e+00,9.357142857142856929e-02,9.115964174270629883e-02
7.464285714285713580e-02,0.000000000000000000e+00,6.571428571428571119e-02,6.924269348382949829e-02
7.464285714285713580e-02,0.000000000000000000e+00,3.785714285714286004e-02,4.138377681374549866e-02
7.464285714285713580e-02,0.000000000000000000e+00,1.000000000000000021e-02,1.076898351311683655e-02
6.785714285714285199e-02,9.000000000000000222e-01,4.000000000000000222e-01,-6.277990341186523438e-02
6.785714285714285199e-02,9.000000000000000222e-01,3.721428571428571641e-01,-6.802284717559814453e-02
6.785714285714285199e-02,9.000000000000000222e-01,3.442857142857143060e-01,-5.225677043199539185e-02
6.785714285714285199e-02,9.000000000000000222e-01,3.164285714285714479e-01,-5.553347989916801453e-03
6.785714285714285199e-02,9.000000000000000222e-01,2.885714285714285898e-01,3.343193978071212769e-02
6.785714285714285199e-02,9.000000000000000222e-01,2.607142857142857317e-01,4.830224439501762390e-02
6.785714285714285199e-02,9.000000000000000222e-01,2.328571428571428736e-01,4.899811372160911560e-02
6.785714285714285199e-02,9.000000000000000222e-01,2.050000000000000155e-01,-3.580118715763092041e-02
6.785714285714285199e-02,9.000000000000000222e-01,1.771428571428571574e-01,1.080379113554954529e-01
6.785714285714285199e-02,9.000000000000000222e-01,1.492857142857142994e-01,3.873702138662338257e-02
6.785714285714285199e-02,9.000000000000000222e-01,1.214285714285714274e-01,4.272177442908287048e-02
6.785714285714285199e-02,9.000000000000000222e-01,9.357142857142856929e-02,4.773754999041557312e-02
6.785714285714285199e-02,9.000000000000000222e-01,6.571428571428571119e-02,3.327232599258422852e-02
6.785714285714285199e-02,9.000000000000000222e-01,3.785714285714286004e-02,3.963513672351837158e-02
6.785714285714285199e-02,9.000000000000000222e-01,1.000000000000000021e-02,-8.954135701060295105e-03
6.785714285714285199e-02,8.357142857142858539e-01,4.000000000000000222e-01,-1.274110227823257446e-01
6.785714285714285199e-02,8.357142857142858539e-01,3.721428571428571641e-01,-1.393367201089859009e-01
6.785714285714285199e-02,8.357142857142858539e-01,3.442857142857143060e-01,-1.415326446294784546e-01
6.785714285714285199e-02,8.357142857142858539e-01,3.164285714285714479e-01,-9.570068120956420898e-02
6.785714285714285199e-02,8.357142857142858539e-01,2.885714285714285898e-01,-2.480548620223999023e-02
6.785714285714285199e-02,8.357142857142858539e-01,2.607142857142857317e-01,2.056072838604450226e-02
6.785714285714285199e-02,8.357142857142858539e-01,2.328571428571428736e-01,3.831224143505096436e-02
6.785714285714285199e-02,8.357142857142858539e-01,2.050000000000000155e-01,3.262468054890632629e-02
6.785714285714285199e-02,8.357142857142858539e-01,1.771428571428571574e-01,1.160735934972763062e-01
6.785714285714285199e-02,8.357142857142858539e-01,1.492857142857142994e-01,1.734981983900070190e-01
6.785714285714285199e-02,8.357142857142858539e-01,1.214285714285714274e-01,3.896774724125862122e-02
6.785714285714285199e-02,8.357142857142858539e-01,9.357142857142856929e-02,5.337345227599143982e-02
6.785714285714285199e-02,8.357142857142858539e-01,6.571428571428571119e-02,3.601773455739021301e-02
6.785714285714285199e-02,8.357142857142858539e-01,3.785714285714286004e-02,2.999936230480670929e-02
6.785714285714285199e-02,8.357142857142858539e-01,1.000000000000000021e-02,-8.856000378727912903e-03
6.785714285714285199e-02,7.714285714285715745e-01,4.000000000000000222e-01,-2.297741621732711792e-01
6.785714285714285199e-02,7.714285714285715745e-01,3.721428571428571641e-01,-2.518449127674102783e-01
6.785714285714285199e-02,7.714285714285715745e-01,3.442857142857143060e-01,-2.872849702835083008e-01
6.785714285714285199e-02,7.714285714285715745e-01,3.164285714285714479e-01,-2.887792885303497314e-01
6.785714285714285199e-02,7.714285714285715745e-01,2.885714285714285898e-01,-1.816126704216003418e-01
6.785714285714285199e-02,7.714285714285715745e-01,2.607142857142857317e-01,-6.137610599398612976e-02
6.785714285714285199e-02,7.714285714285715745e-01,2.328571428571428736e-01,4.910932038910686970e-04
6.785714285714285199e-02,7.714285714285715745e-01,2.050000000000000155e-01,1.797322928905487061e-02
6.785714285714285199e-02,7.714285714285715745e-01,1.771428571428571574e-01,-4.031495153903961182e-01
6.785714285714285199e-02,7.714285714285715745e-01,1.492857142857142994e-01,9.065857529640197754e-02
6.785714285714285199e-02,7.714285714285715745e-01,1.214285714285714274e-01,-4.362388979643583298e-03
6.785714285714285199e-02,7.714285714285715745e-01,9.357142857142856929e-02,6.128943711519241333e-02
6.785714285714285199e-02,7.714285714285715745e-01,6.571428571428571119e-02,3.134020417928695679e-02
6.785714285714285199e-02,7.714285714285715745e-01,3.785714285714286004e-02,3.230556100606918335e-02
6.785714285714285199e-02,7.714285714285715745e-01,1.000000000000000021e-02,-7.213411852717399597e-03
6.785714285714285199e-02,7.071428571428571841e-01,4.000000000000000222e-01,-3.355372846126556396e-01
6.785714285714285199e-02,7.071428571428571841e-01,3.721428571428571641e-01,-3.815440833568572998e-01
6.785714285714285199e-02,7.071428571428571841e-01,3.442857142857143060e-01,-4.571703672409057617e-01
6.785714285714285199e-02,7.071428571428571841e-01,3.164285714285714479e-01,-5.735024809837341309e-01
6.785714285714285199e-02,7.071428571428571841e-01,2.885714285714285898e-01,-5.801241397857666016e-01
6.785714285714285199e-02,7.071428571428571841e-01,2.607142857142857317e-01,-3.095060288906097412e-01
6.785714285714285199e-02,7.071428571428571841e-01,2.328571428571428736e-01,-1.055424511432647705e-01
6.785714285714285199e-02,7.071428571428571841e-01,2.050000000000000155e-01,-3.064711019396781921e-02
6.785714285714285199e-02,7.071428571428571841e-01,1.771428571428571574e-01,-7.418969273567199707e-02
6.785714285714285199e-02,7.071428571428571841e-01,1.492857142857142994e-01,1.006069555878639221e-01
6.785714285714285199e-02,7.071428571428571841e-01,1.214285714285714274e-01,1.343240737915039062e-01
6.785714285714285199e-02,7.071428571428571841e-01,9.357142857142856929e-02,9.512140601873397827e-02
6.785714285714285199e-02,7.071428571428571841e-01,6.571428571428571119e-02,-6.856700778007507324e-02
6.785714285714285199e-02,7.071428571428571841e-01,3.785714285714286004e-02,2.705548517405986786e-02
6.785714285714285199e-02,7.071428571428571841e-01,1.000000000000000021e-02,-9.496974758803844452e-03
6.785714285714285199e-02,6.428571428571429047e-01,4.000000000000000222e-01,-3.524527847766876221e-01
6.785714285714285199e-02,6.428571428571429047e-01,3.721428571428571641e-01,-5.112239122390747070e-01
6.785714285714285199e-02,6.428571428571429047e-01,3.442857142857143060e-01,-6.388607025146484375e-01
6.785714285714285199e-02,6.428571428571429047e-01,3.164285714285714479e-01,-9.065724611282348633e-01
6.785714285714285199e-02,6.428571428571429047e-01,2.885714285714285898e-01,-1.488970756530761719e+00
6.785714285714285199e-02,6.428571428571429047e-01,2.607142857142857317e-01,-1.465178847312927246e+00
6.785714285714285199e-02,6.428571428571429047e-01,2.328571428571428736e-01,-5.072598457336425781e-01
6.785714285714285199e-02,6.428571428571429047e-01,2.050000000000000155e-01,-1.773902326822280884e-01
6.785714285714285199e-02,6.428571428571429047e-01,1.771428571428571574e-01,-1.669657379388809204e-01
6.785714285714285199e-02,6.428571428571429047e-01,1.492857142857142994e-01,1.400142610073089600e-01
6.785714285714285199e-02,6.428571428571429047e-01,1.214285714285714274e-01,9.821598231792449951e-02
6.785714285714285199e-02,6.428571428571429047e-01,9.357142857142856929e-02,1.434035599231719971e-01
6.785714285714285199e-02,6.428571428571429047e-01,6.571428571428571119e-02,7.305686175823211670e-02
6.785714285714285199e-02,6.428571428571429047e-01,3.785714285714286004e-02,6.120909377932548523e-02
6.785714285714285199e-02,6.428571428571429047e-01,1.000000000000000021e-02,-1.676051504909992218e-02
6.785714285714285199e-02,5.785714285714286254e-01,4.000000000000000222e-01,-6.144104599952697754e-01
6.785714285714285199e-02,5.785714285714286254e-01,3.721428571428571641e-01,-6.873031854629516602e-01
6.785714285714285199e-02,5.785714285714286254e-01,3.442857142857143060e-01,-8.508906364440917969e-01
6.785714285714285199e-02,5.785714285714286254e-01,3.164285714285714479e-01,-1.351193308830261230e+00
6.785714285714285199e-02,5.785714285714286254e-01,2.885714285714285898e-01,-3.679676532745361328e+00
6.785714285714285199e-02,5.785714285714286254e-01,2.607142857142857317e-01,7.841064929962158203e+00
6.785714285714285199e-02,5.785714285714286254e-01,2.328571428571428736e-01,2.132882308959960938e+01
6.785714285714285199e-02,5.785714285714286254e-01,2.050000000000000155e-01,-1.122258663177490234e+00
6.785714285714285199e-02,5.785714285714286254e-01,1.771428571428571574e-01,-8.029689788818359375e-01
6.785714285714285199e-02,5.785714285714286254e-01,1.492857142857142994e-01,1.977643370628356934e-01
6.785714285714285199e-02,5.785714285714286254e-01,1.214285714285714274e-01,9.855099767446517944e-02
6.785714285714285199e-02,5.785714285714286254e-01,9.357142857142856929e-02,1.281482130289077759e-01
6.785714285714285199e-02,5.785714285714286254e-01,6.571428571428571119e-02,6.401216983795166016e-02
6.785714285714285199e-02,5.785714285714286254e-01,3.785714285714286004e-02,4.392515495419502258e-02
6.785714285714285199e-02,5.785714285714286254e-01,1.000000000000000021e-02,-2.018483169376850128e-02
6.785714285714285199e-02,5.142857142857143460e-01,4.000000000000000222e-01,-8.678461909294128418e-01
6.785714285714285199e-02,5.142857142857143460e-01,3.721428571428571641e-01,-1.508076339960098267e-01
6.785714285714285199e-02,5.142857142857143460e-01,3.442857142857143060e-01,-1.208760976791381836e+00
6.785714285714285199e-02,5.142857142857143460e-01,3.164285714285714479e-01,-3.733178675174713135e-01
6.785714285714285199e-02,5.142857142857143460e-01,2.885714285714285898e-01,-9.162310791015625000e+01
6.785714285714285199e-02,5.142857142857143460e-01,2.607142857142857317e-01,2.242626905441284180e+00
6.785714285714285199e-02,5.142857142857143460e-01,2.328571428571428736e-01,1.257094144821166992e+00
6.785714285714285199e-02,5.142857142857143460e-01,2.050000000000000155e-01,1.319700598716735840e+00
6.785714285714285199e-02,5.142857142857143460e-01,1.771428571428571574e-01,1.083123564720153809e+00
6.785714285714285199e-02,5.142857142857143460e-01,1.492857142857142994e-01,2.308496832847595215e-01
6.785714285714285199e-02,5.142857142857143460e-01,1.214285714285714274e-01,1.072238311171531677e-01
6.785714285714285199e-02,5.142857142857143460e-01,9.357142857142856929e-02,1.160081028938293457e-01
6.785714285714285199e-02,5.142857142857143460e-01,6.571428571428571119e-02,6.360587477684020996e-02
6.785714285714285199e-02,5.142857142857143460e-01,3.785714285714286004e-02,4.292001202702522278e-02
6.785714285714285199e-02,5.142857142857143460e-01,1.000000000000000021e-02,-1.673041284084320068e-02
6.785714285714285199e-02,4.500000000000000666e-01,4.000000000000000222e-01,-1.275098204612731934e+00
6.785714285714285199e-02,4.500000000000000666e-01,3.721428571428571641e-01,-7.279835641384124756e-02
6.785714285714285199e-02,4.500000000000000666e-01,3.442857142857143060e-01,-2.033797740936279297e+00
6.785714285714285199e-02,4.500000000000000666e-01,3.164285714285714479e-01,-4.972776412963867188e+00
6.785714285714285199e-02,4.500000000000000666e-01,2.885714285714285898e-01,3.851089000701904297e+00
6.785714285714285199e-02,4.500000000000000666e-01,2.607142857142857317e-01,1.470560073852539062e+00
6.785714285714285199e-02,4.500000000000000666e-01,2.328571428571428736e-01,8.971821069717407227e-01
6.785714285714285199e-02,4.500000000000000666e-01,2.050000000000000155e-01,6.763428449630737305e-01
6.785714285714285199e-02,4.500000000000000666e-01,1.771428571428571574e-01,5.162808895111083984e-01
6.785714285714285199e-02,4.500000000000000666e-01,1.492857142857142994e-01,2.408347427845001221e-01
6.785714285714285199e-02,4.500000000000000666e-01,1.214285714285714274e-01,1.193794906139373779e-01
6.785714285714285199e-02,4.500000000000000666e-01,9.357142857142856929e-02,1.133090630173683167e-01
6.785714285714285199e-02,4.500000000000000666e-01,6.571428571428571119e-02,6.550588458776473999e-02
6.785714285714285199e-02,4.500000000000000666e-01,3.785714285714286004e-02,4.283732548356056213e-02
6.785714285714285199e-02,4.500000000000000666e-01,1.000000000000000021e-02,-1.364497281610965729e-02
6.785714285714285199e-02,3.857142857142857872e-01,4.000000000000000222e-01,-2.039712905883789062e+00
6.785714285714285199e-02,3.857142857142857872e-01,3.721428571428571641e-01,-6.093854457139968872e-02
6.785714285714285199e-02,3.857142857142857872e-01,3.442857142857143060e-01,-4.774438858032226562e+00
6.785714285714285199e-02,3.857142857142857872e-01,3.164285714285714479e-01,1.437719345092773438e+01
6.785714285714285199e-02,3.857142857142857872e-01,2.885714285714285898e-01,-4.804269373416900635e-01
6.785714285714285199e-02,3.857142857142857872e-01,2.607142857142857317e-01,1.155986905097961426e+00
6.785714285714285199e-02,3.857142857142857872e-01,2.328571428571428736e-01,7.308048009872436523e-01
6.785714285714285199e-02,3.857142857142857872e-01,2.050000000000000155e-01,5.488061308860778809e-01
6.785714285714285199e-02,3.857142857142857872e-01,1.771428571428571574e-01,4.029130637645721436e-01
6.785714285714285199e-02,3.857142857142857872e-01,1.492857142857142994e-01,2.386971861124038696e-01
6.785714285714285199e-02,3.857142857142857872e-01,1.214285714285714274e-01,1.335496157407760620e-01
6.785714285714285199e-02,3.857142857142857872e-01,9.357142857142856929e-02,1.152947172522544861e-01
6.785714285714285199e-02,3.857142857142857872e-01,6.571428571428571119e-02,6.890163570642471313e-02
6.785714285714285199e-02,3.857142857142857872e-01,3.785714285714286004e-02,4.320580884814262390e-02
6.785714285714285199e-02,3.857142857142857872e-01,1.000000000000000021e-02,-5.354494974017143250e-02
6.785714285714285199e-02,3.214285714285714524e-01,4.000000000000000222e-01,-7.000654190778732300e-02
6.785714285714285199e-02,3.214285714285714524e-01,3.721428571428571641e-01,-1.033635959029197693e-01
6.785714285714285199e-02,3.214285714285714524e-01,3.442857142857143060e-01,2.398597908020019531e+01
6.785714285714285199e-02,3.214285714285714524e-01,3.164285714285714479e-01,-8.114556968212127686e-02
6.785714285714285199e-02,3.214285714285714524e-01,2.885714285714285898e-01,-4.693587422370910645e-01
6.785714285714285199e-02,3.214285714285714524e-01,2.607142857142857317e-01,9.252378940582275391e-01
6.785714285714285199e-02,3.214285714285714524e-01,2.328571428571428736e-01,6.219348907470703125e-01
6.785714285714285199e-02,3.214285714285714524e-01,2.050000000000000155e-01,4.662097394466400146e-01
6.785714285714285199e-02,3.214285714285714524e-01,1.771428571428571574e-01,3.315794169902801514e-01
6.785714285714285199e-02,3.214285714285714524e-01,1.492857142857142994e-01,2.347392737865447998e-01
6.785714285714285199e-02,3.214285714285714524e-01,1.214285714285714274e-01,1.446055620908737183e-01
6.785714285714285199e-02,3.214285714285714524e-01,9.357142857142856929e-02,1.204677149653434753e-01
6.785714285714285199e-02,3.214285714285714524e-01,6.571428571428571119e-02,7.366482913494110107e-02
6.785714285714285199e-02,3.214285714285714524e-01,3.785714285714286004e-02,4.382303729653358459e-02
6.785714285714285199e-02,3.214285714285714524e-01,1.000000000000000021e-02,1.319243665784597397e-02
6.785714285714285199e-02,2.571428571428571730e-01,4.000000000000000222e-01,-6.787197291851043701e-02
6.785714285714285199e-02,2.571428571428571730e-01,3.721428571428571641e-01,1.787774467468261719e+01
6.785714285714285199e-02,2.571428571428571730e-01,3.442857142857143060e-01,-6.070695817470550537e-02
6.785714285714285199e-02,2.571428571428571730e-01,3.164285714285714479e-01,-1.617352813482284546e-01
6.785714285714285199e-02,2.571428571428571730e-01,2.885714285714285898e-01,1.148815393447875977e+00
6.785714285714285199e-02,2.571428571428571730e-01,2.607142857142857317e-01,7.546387314796447754e-01
6.785714285714285199e-02,2.571428571428571730e-01,2.328571428571428736e-01,5.313366651535034180e-01
6.785714285714285199e-02,2.571428571428571730e-01,2.050000000000000155e-01,3.871264696121215820e+00
6.785714285714285199e-02,2.571428571428571730e-01,1.771428571428571574e-01,3.376188278198242188e-01
6.785714285714285199e-02,2.571428571428571730e-01,1.492857142857142994e-01,2.135900408029556274e-01
6.785714285714285199e-02,2.571428571428571730e-01,1.214285714285714274e-01,1.509575098752975464e-01
6.785714285714285199e-02,2.571428571428571730e-01,9.357142857142856929e-02,1.275056749582290649e-01
6.785714285714285199e-02,2.571428571428571730e-01,6.571428571428571119e-02,7.911334186792373657e-02
6.785714285714285199e-02,2.571428571428571730e-01,3.785714285714286004e-02,4.426330327987670898e-02
6.785714285714285199e-02,2.571428571428571730e-01,1.000000000000000021e-02,1.386215537786483765e-02
6.785714285714285199e-02,1.928571428571428936e-01,4.000000000000000222e-01,1.516751670837402344e+01
6.785714285714285199e-02,1.928571428571428936e-01,3.721428571428571641e-01,-5.498678982257843018e-02
6.785714285714285199e-02,1.928571428571428936e-01,3.442857142857143060e-01,2.406753063201904297e+00
6.785714285714285199e-02,1.928571428571428936e-01,3.164285714285714479e-01,1.390940427780151367e+00
6.785714285714285199e-02,1.928571428571428936e-01,2.885714285714285898e-01,-6.324325501918792725e-02
6.785714285714285199e-02,1.928571428571428936e-01,2.607142857142857317e-01,-1.139406636357307434e-01
6.785714285714285199e-02,1.928571428571428936e-01,2.328571428571428736e-01,5.972051620483398438e-01
6.785714285714285199e-02,1.928571428571428936e-01,2.050000000000000155e-01,3.335716724395751953e-01
6.785714285714285199e-02,1.928571428571428936e-01,1.771428571428571574e-01,2.630641162395477295e-01
6.785714285714285199e-02,1.928571428571428936e-01,1.492857142857142994e-01,1.968067437410354614e-01
6.785714285714285199e-02,1.928571428571428936e-01,1.214285714285714274e-01,1.370883882045745850e-01
6.785714285714285199e-02,1.928571428571428936e-01,9.357142857142856929e-02,1.232515648007392883e-01
6.785714285714285199e-02,1.928571428571428936e-01,6.571428571428571119e-02,8.508671820163726807e-02
6.785714285714285199e-02,1.928571428571428936e-01,3.785714285714286004e-02,4.405407607555389404e-02
6.785714285714285199e-02,1.928571428571428936e-01,1.000000000000000021e-02,1.404198538511991501e-02
6.785714285714285199e-02,1.285714285714285865e-01,4.000000000000000222e-01,3.602140665054321289e+00
6.785714285714285199e-02,1.285714285714285865e-01,3.721428571428571641e-01,-3.242940083146095276e-02
6.785714285714285199e-02,1.285714285714285865e-01,3.442857142857143060e-01,1.573127627372741699e+00
6.785714285714285199e-02,1.285714285714285865e-01,3.164285714285714479e-01,-4.743894189596176147e-02
6.785714285714285199e-02,1.285714285714285865e-01,2.885714285714285898e-01,-3.415043354034423828e-01
6.785714285714285199e-02,1.285714285714285865e-01,2.607142857142857317e-01,5.274429917335510254e-01
6.785714285714285199e-02,1.285714285714285865e-01,2.328571428571428736e-01,-1.311534345149993896e-01
6.785714285714285199e-02,1.285714285714285865e-01,2.050000000000000155e-01,-1.435232460498809814e-01
6.785714285714285199e-02,1.285714285714285865e-01,1.771428571428571574e-01,-4.967233538627624512e-01
6.785714285714285199e-02,1.285714285714285865e-01,1.492857142857142994e-01,1.582535207271575928e-01
6.785714285714285199e-02,1.285714285714285865e-01,1.214285714285714274e-01,1.183173954486846924e-01
6.785714285714285199e-02,1.285714285714285865e-01,9.357142857142856929e-02,9.441133588552474976e-02
6.785714285714285199e-02,1.285714285714285865e-01,6.571428571428571119e-02,7.850236445665359497e-02
6.785714285714285199e-02,1.285714285714285865e-01,3.785714285714286004e-02,4.253613576292991638e-02
6.785714285714285199e-02,1.285714285714285865e-01,1.000000000000000021e-02,1.521796360611915588e-02
6.785714285714285199e-02,6.428571428571429325e-02,4.000000000000000222e-01,1.887024343013763428e-01
6.785714285714285199e-02,6.428571428571429325e-02,3.721428571428571641e-01,1.027492433786392212e-01
6.785714285714285199e-02,6.428571428571429325e-02,3.442857142857143060e-01,-1.029744148254394531e+00
6.785714285714285199e-02,6.428571428571429325e-02,3.164285714285714479e-01,-8.275340497493743896e-02
6.785714285714285199e-02,6.428571428571429325e-02,2.885714285714285898e-01,1.741370558738708496e-01
6.785714285714285199e-02,6.428571428571429325e-02,2.607142857142857317e-01,2.144750058650970459e-01
6.785714285714285199e-02,6.428571428571429325e-02,2.328571428571428736e-01,-2.647032961249351501e-02
6.785714285714285199e-02,6.428571428571429325e-02,2.050000000000000155e-01,1.215888112783432007e-01
6.785714285714285199e-02,6.428571428571429325e-02,1.771428571428571574e-01,-2.063639461994171143e-01
6.785714285714285199e-02,6.428571428571429325e-02,1.492857142857142994e-01,5.011197924613952637e-01
6.785714285714285199e-02,6.428571428571429325e-02,1.214285714285714274e-01,8.385034650564193726e-02
6.785714285714285199e-02,6.428571428571429325e-02,9.357142857142856929e-02,6.021390482783317566e-02
6.785714285714285199e-02,6.428571428571429325e-02,6.571428571428571119e-02,4.722986742854118347e-02
6.785714285714285199e-02,6.428571428571429325e-02,3.785714285714286004e-02,4.024333506822586060e-02
6.785714285714285199e-02,6.428571428571429325e-02,1.000000000000000021e-02,1.510843541473150253e-02
6.785714285714285199e-02,0.000000000000000000e+00,4.000000000000000222e-01,-2.389934062957763672e-01
6.785714285714285199e-02,0.000000000000000000e+00,3.721428571428571641e-01,-4.309005439281463623e-01
6.785714285714285199e-02,0.000000000000000000e+00,3.442857142857143060e-01,-2.536674737930297852e+00
6.785714285714285199e-02,0.000000000000000000e+00,3.164285714285714479e-01,7.223985195159912109e-01
6.785714285714285199e-02,0.000000000000000000e+00,2.885714285714285898e-01,3.561283946037292480e-01
6.785714285714285199e-02,0.000000000000000000e+00,2.607142857142857317e-01,2.671675086021423340e-01
6.785714285714285199e-02,0.000000000000000000e+00,2.328571428571428736e-01,2.379295080900192261e-01
6.785714285714285199e-02,0.000000000000000000e+00,2.050000000000000155e-01,2.251639962196350098e-01
6.785714285714285199e-02,0.000000000000000000e+00,1.771428571428571574e-01,2.004044204950332642e-01
6.785714285714285199e-02,0.000000000000000000e+00,1.492857142857142994e-01,1.544321477413177490e-01
6.785714285714285199e-02,0.000000000000000000e+00,1.214285714285714274e-01,1.133095845580101013e-01
6.785714285714285199e-02,0.000000000000000000e+00,9.357142857142856929e-02,9.497214108705520630e-02
6.785714285714285199e-02,0.000000000000000000e+00,6.571428571428571119e-02,7.227059453725814819e-02
6.785714285714285199e-02,0.000000000000000000e+00,3.785714285714286004e-02,4.247279092669487000e-02
6.785714285714285199e-02,0.000000000000000000e+00,1.000000000000000021e-02,1.877311430871486664e-02
6.107142857142856818e-02,9.000000000000000222e-01,4.000000000000000222e-01,-5.962145328521728516e-02
6.107142857142856818e-02,9.000000000000000222e-01,3.721428571428571641e-01,-6.553224474191665649e-02
6.107142857142856818e-02,9.000000000000000222e-01,3.442857142857143060e-01,-5.434602499008178711e-02
6.107142857142856818e-02,9.000000000000000222e-01,3.164285714285714479e-01,-1.136056240648031235e-02
6.107142857142856818e-02,9.000000000000000222e-01,2.885714285714285898e-01,2.666308917105197906e-02
6.107142857142856818e-02,9.000000000000000222e-01,2.607142857142857317e-01,4.236903414130210876e-02
6.107142857142856818e-02,9.000000000000000222e-01,2.328571428571428736e-01,4.480217024683952332e-02
6.107142857142856818e-02,9.000000000000000222e-01,2.050000000000000155e-01,8.072375785559415817e-04
6.107142857142856818e-02,9.000000000000000222e-01,1.771428571428571574e-01,8.804113417863845825e-02
6.107142857142856818e-02,9.000000000000000222e-01,1.492857142857142994e-01,1.850518025457859039e-02
6.107142857142856818e-02,9.000000000000000222e-01,1.214285714285714274e-01,4.115327075123786926e-02
6.107142857142856818e-02,9.000000000000000222e-01,9.357142857142856929e-02,4.677652940154075623e-02
6.107142857142856818e-02,9.000000000000000222e-01,6.571428571428571119e-02,3.480489552021026611e-02
6.107142857142856818e-02,9.000000000000000222e-01,3.785714285714286004e-02,4.554774239659309387e-02
6.107142857142856818e-02,9.000000000000000222e-01,1.000000000000000021e-02,-1.014863140881061554e-02
6.107142857142856818e-02,8.357142857142858539e-01,4.000000000000000222e-01,-1.233194097876548767e-01
6.107142857142856818e-02,8.357142857142858539e-01,3.721428571428571641e-01,-1.425386816263198853e-01
6.107142857142856818e-02,8.357142857142858539e-01,3.442857142857143060e-01,-1.539604365825653076e-01
6.107142857142856818e-02,8.357142857142858539e-01,3.164285714285714479e-01,-1.246088072657585144e-01
6.107142857142856818e-02,8.357142857142858539e-01,2.885714285714285898e-01,-5.146404728293418884e-02
6.107142857142856818e-02,8.357142857142858539e-01,2.607142857142857317e-01,4.082783591002225876e-03
6.107142857142856818e-02,8.357142857142858539e-01,2.328571428571428736e-01,2.762319520115852356e-02
6.107142857142856818e-02,8.357142857142858539e-01,2.050000000000000155e-01,2.732118032872676849e-02
6.107142857142856818e-02,8.357142857142858539e-01,1.771428571428571574e-01,1.321013867855072021e-01
6.107142857142856818e-02,8.357142857142858539e-01,1.492857142857142994e-01,9.138414263725280762e-02
6.107142857142856818e-02,8.357142857142858539e-01,1.214285714285714274e-01,3.067006915807723999e-02
6.107142857142856818e-02,8.357142857142858539e-01,9.357142857142856929e-02,5.307571589946746826e-02
6.107142857142856818e-02,8.357142857142858539e-01,6.571428571428571119e-02,3.268940374255180359e-02
6.107142857142856818e-02,8.357142857142858539e-01,3.785714285714286004e-02,3.270487487316131592e-02
6.107142857142856818e-02,8.357142857142858539e-01,1.000000000000000021e-02,-9.818301536142826080e-03
6.107142857142856818e-02,7.714285714285715745e-01,4.000000000000000222e-01,-2.059407383203506470e-01
6.107142857142856818e-02,7.714285714285715745e-01,3.721428571428571641e-01,-2.403757572174072266e-01
6.107142857142856818e-02,7.714285714285715745e-01,3.442857142857143060e-01,-2.951885759830474854e-01
6.107142857142856818e-02,7.714285714285715745e-01,3.164285714285714479e-01,-3.363083302974700928e-01
